Subject,factor1,factor2,factor3,factor4
165638,-1.6424442462729136,1.6385878003398582,-0.5226675327622389,-0.5077852284698008
165840,1.174206920470577,-0.12077367614780994,-2.773053739224794,-0.34783210613842175
165941,-0.06731947519123128,-0.278217093603577,0.9671716120853264,0.48350463353038947
166438,0.5908735768732968,-0.041839286241544676,0.8614111371983305,0.44198933653561073
167036,-1.41759292510833,-0.20934282314492655,-0.4340570476444199,0.1487829502658024
167238,-0.18607113504055256,0.21610857158004879,1.140685767272564,-0.6030876742308517
167440,-0.3424403527771902,-0.20657752160059348,-0.5792250735505383,-0.03871548153310659
167743,0.6502655303908614,-0.3699678931368966,-1.8815943744829469,0.5496404635860261
168139,-0.19188286324648773,-0.7137164694204001,-1.2395417300493228,-1.2692532525327933
168341,-0.8368187794605587,0.2704717040462658,-1.4751042357094064,-0.6050273183141311
168745,1.7972582481720316,0.12665115767652652,-1.9301284138361552,0.5427055073937206
168947,-1.0517905462313442,-0.8867388700448422,0.06688085573596182,0.1543089707449379
169343,1.4940889108953987,-3.197538264341897,-1.2936127536681246,-0.2748130805328113
169444,0.6074610424483748,0.5992763941004424,-0.6657988416881214,0.301030559676131
169545,-0.2600206488764811,-0.04689864280982517,2.0903522561367955,-0.432184786783814
169949,-1.3441815783592683,-0.1319032494195772,0.5061688734915618,-0.3009382750078269
170631,-1.3232028968932499,0.9193828183215121,-1.4061221013922127,-0.22949292937280816
171330,-0.6275307387541339,-0.7116201471029321,-0.9552978430124739,0.28482999756474836
171633,0.32555328807499945,-0.6549467710032308,-0.5315968008183724,1.5771585107483925
172029,0.3436473421681255,-0.20335946549261824,-1.5295446172995883,-0.8478077701016223
172130,0.37533048813696307,-0.39438307229526404,0.09010702295168328,2.9289713324027584
172332,-0.660736375701917,-1.1006371299017554,-1.4687238408894463,-0.7683550401760477
172433,-0.2701500140388104,-0.5885520096102687,-0.6732433708950132,-1.5004820613755616
172534,-1.245396287846344,0.15113866139547114,-0.2255205024657453,-0.13603128350790156
172938,-0.25801074473980506,-1.5468520528981,-3.4907948087906284,-0.087829889447552
173334,0.8666067631776319,1.7106412773615782,-0.7515874556572422,-1.0982122164068155
173435,-0.29230670571952594,0.8327004610609573,-0.0744114421730036,-0.5480825352363207
173536,0.34288170661566103,0.9151075496260505,1.3917378295262806,-0.4977614156892744
173637,-1.943381731727176,0.5314702728009327,-0.0755251866110565,2.547735897910217
173738,1.2956250810700796,0.7293523418654633,0.03253433877791298,-0.7951960852565949
173839,-0.13019811600346007,0.27502005029359267,-2.784477189094817,-0.7301333561434057
173940,0.4027233697296762,0.9491100517851636,-0.8688344653858755,-0.46672634410230734
174437,0.7075732782730887,-1.9914338522143695,0.9938568752501278,-0.46894078665716515
174841,-2.497105365667003,0.27828660224146584,-0.034270168156068,-0.7198933053202213
175136,-1.3798103781070161,-0.7075415347717571,0.9614371754994093,-0.37928741062830723
175237,-1.0931329730489863,0.7221361057176042,1.1794467726621032,1.7508898989881336
175338,-0.15075742983471102,0.008136980996965703,0.3121970738608339,-0.0729254517384799
175540,-0.17964175447443495,0.8093747486500645,-0.410526400165474,-0.6399570570696145
175742,-0.7541534830819207,0.29429376639702104,0.8973877485231673,0.005365247667684746
176037,0.2212563005546662,0.628619486423613,1.038633151390403,0.7619595030091068
176441,0.9266960210593572,-0.01609495735158891,0.7090156896859401,-0.7019209341931989
176542,0.002295218498526191,-0.9956214739501026,-0.9011255836931973,-0.9485795699956804
176744,-0.9169796329453185,0.17931743672330627,0.6673078611665324,-0.43497661288913053
176845,-1.723792198442701,-1.1413722745616288,0.0006749264606198612,-0.20177671213431841
177140,0.5768137785334502,0.41038864649750945,-0.7580504671774475,-0.45339028660814523
177241,-0.8493592019458911,-0.8327131646555427,0.6575822514393288,-0.09291774670535576
177645,0.015123731325320982,0.9022065214253107,-0.2302533679685857,2.938819954829192
177746,-0.9300282990132451,0.8090774941429305,-0.4440591134200191,-0.6351375851942244
178142,-0.4916956106727482,1.2273576882753223,-0.23145933500434482,-0.4552279857414291
178243,0.6722213795563291,-2.3237714324817724,0.15771288044726436,-1.2829208063881081
178647,0.2171697299700996,-0.9145757335828384,-1.526950774883109,-0.474190315062649
178748,0.20493393311246777,-1.7752154272744014,-0.7806638842794507,-1.2495490053278981
178849,0.6291550162000801,0.06308388153187286,-0.07358331939718515,-0.7917854532915829
178950,1.6422639118140767,0.9360513133511146,0.5131177060829131,-1.4196992022751838
179245,1.0040548289678703,-1.2831713336417603,-1.1914730162790466,-0.5955234086515376
179346,-0.9856389932071893,0.7197137066653408,0.5604057871698968,-0.42417214167266604
180230,-0.8963921202703822,1.4812702125599762,0.3328925296385498,-0.18919702170068955
180432,-0.08869239542482403,1.2233412893236935,1.7603206568832728,-0.2619058482071429
180533,-0.29552971749243845,0.5473463187274958,1.4727107582678478,0.16645328781351748
180735,-0.47247889042108415,-0.6852908468662898,-0.27731081619403836,-0.7601347570522312
180836,0.7658205278437638,-0.5518093768703098,-1.4031924885687364,-0.34539672848298175
180937,1.6214726516451867,1.3601997423126497,0.5865273602626442,-0.6937766338737386
181232,-0.9969293086414868,0.07404638362889628,0.5406072640798084,-0.08618709080401422
182032,-0.10543530643672874,-0.3348318223289261,0.7843693163757576,-0.7713106782058415
182739,-0.6017557825449271,0.16486123343265716,-2.056639067027537,-1.1362241981392276
182840,2.6543890565653814,-1.033694543215244,0.7206761870588518,0.3569013350020067
183034,-0.6030963532219059,-0.579694690662093,1.0302774944484825,-0.6427217230199357
185139,-0.9197074546226978,0.029462629442176633,1.0124298234489113,-0.15792746156813348
185341,1.3211392877338555,-0.46655077595406297,0.5742142218931003,-0.5218869948879475
185442,-0.303323804857448,1.2972943207237473,0.8395234050747505,-0.9910646144385401
185846,0.47131410770697857,-0.3709381539376459,-2.6771069691358993,-1.063302601575938
185947,2.9939089136619597,0.41881066083045787,1.1130154563302281,0.06356910705141387
186040,-0.07117257555852734,2.408219031683469,0.07200186600675075,-0.9713160097736755
186141,0.6727997440770457,-3.665749191774744,0.1885395312344966,-1.2993350606057794
186444,2.5910226332001822,1.0073998712248686,-0.39013419786596226,-0.1932734289272707
186545,2.113812431344053,-1.0642038376351477,0.6127214007071488,0.38684025583772874
186848,-0.8921742597738279,-2.147016295807957,-0.7956136813593843,-0.05589889968119388
187143,-0.5339585192974906,1.3009970088375797,-2.1050296037197254,-0.7810044996610285
187345,0.24593430414709627,1.0217736404636153,1.166740649061641,0.1264695196049648
187547,-0.6842282383039151,-1.1789883433486763,2.5164502547835186,-0.1440778960996772
187850,-0.8836664344559689,-1.0187239364938434,0.560475416111788,0.2905707902005189
188145,-1.1556117919016378,1.683796432137146,-0.7402453228750416,-0.2474610686663213
188347,-1.542204883350611,-1.8401374342592574,1.4410972446337418,0.24252211719963973
188448,-0.11702189938826074,1.1228973219340064,0.48695373549995297,-0.32791552860563633
